Timestamp,ID,DLC,Data
371132,0x2DE,8,"00 08 80 06 5F FF 0D BA"
371158,0x2DE,8,"00 08 80 06 5F FF 0D BA"
371185,0x181,8,"19 7D 3A 10 42 20 00 02"
371213,0x251,8,"00 00 00 08 00 40 14 38"
371240,0x251,8,"00 00 00 08 00 C0 16 2F"
371392,0x23D,8,"03 00 00 05 01 AC 00 73"
371412,0x253,8,"00 AA 00 00 32 01 6B 03"
371434,0x251,8,"00 00 00 08 00 C0 14 38"
371455,0x215,6,"FF F4 FF 00 FF FF"
371480,0x2DE,8,"00 08 80 06 5F FF 0D BA"
371504,0x253,8,"00 AA 00 00 32 01 6B 03"
371530,0x253,8,"02 AA 00 00 32 01 6B 03"
371555,0x300,1,"01"
371582,0x358,8,"01 40 00 00 02 00 00 00"
371609,0x251,8,"00 00 00 08 00 40 14 38"
371637,0x253,8,"03 AA 00 00 32 01 6B 03"
371667,0x23D,8,"63 00 00 00 01 BB 00 73"
371696,0x253,8,"00 AA 00 00 32 01 6B 03"
371727,0x23E,8,"02 00 FF BD 00 DA 00 A0"
371756,0x181,8,"19 00 3B 10 43 20 00 02"
371913,0x253,8,"00 AA 00 00 32 01 6B 03"
371934,0x253,8,"03 AA 00 00 32 01 6B 03"
371956,0x181,8,"18 E7 3B 10 43 20 00 02"
371981,0x5E4,3,"00 00 00"
372008,0x251,8,"00 00 00 08 00 00 11 32"
372034,0x2DE,8,"00 08 80 06 5F FF 0D BA"
372061,0x2DE,8,"00 08 80 06 5F FF 0D BA"
372089,0x181,8,"18 B5 3A 10 43 20 00 02"
372116,0x251,8,"00 00 00 08 00 C0 14 38"
372147,0x1F9,8,"68 00 18 9C 00 00 00 00"
372176,0x2DE,8,"00 08 80 06 5F FF 0D BA"
372205,0x1F9,8,"68 00 18 6A 00 00 00 00"
372239,0x300,1,"00"
372270,0x2DE,8,"00 08 80 06 5F FF 0D BA"
372303,0x253,8,"03 AA 00 00 32 01 6B 03"
372462,0x181,8,"17 ED 3A 10 43 20 00 02"
372487,0x251,8,"00 00 00 08 00 40 16 2F"
372510,0x251,8,"00 00 00 08 00 00 21 00"
372536,0x35D,8,"C1 03 00 00 40 00 00 00"
372564,0x23E,8,"02 00 FF A7 00 DA 00 A2"
372592,0x35D,8,"C1 03 00 00 40 00 00 00"
372621,0x5C5,8,"40 03 01 0C 00 0C 00 7F"
372650,0x215,6,"FF F4 FF 00 FF FF"
372682,0x5E4,3,"00 00 00"
372712,0x253,8,"01 AA 00 00 32 01 6B 03"
372744,0x181,8,"17 89 3A 10 43 20 00 02"
372776,0x300,1,"00"
372810,0x215,6,"FF F4 FF 00 FF FF"
372843,0x251,8,"00 00 00 08 00 40 14 38"
372877,0x215,6,"FF F4 FF 00 FF FF"
373036,0x251,8,"00 00 00 08 00 C0 10 41"
373064,0x215,6,"FF F4 FF 00 FF FF"
373090,0x280,8,"00 57 00 00 01 90 35 00"
373118,0x181,8,"17 A2 3A 10 43 20 00 02"
373146,0x215,6,"FF F4 FF 00 FF FF"
373177,0x60D,8,"00 06 00 00 00 00 20 00"
373207,0x181,8,"17 BB 3B 10 43 20 00 02"
373239,0x5C5,8,"40 03 01 0C 00 0C 00 7F"
373272,0x794,3,"15 16 7A"
373306,0x280,8,"00 57 00 00 01 7E 35 00"
373339,0x300,1,"00"
373376,0x280,8,"00 57 00 00 01 78 35 00"
373411,0x2DE,8,"00 08 80 06 5F FF 0D BA"
373448,0x181,8,"17 89 3A 10 43 20 00 02"
373485,0x251,8,"00 00 00 08 00 C0 16 2F"
373648,0x2DE,8,"00 08 80 06 5F FF 0D BA"
373678,0x181,8,"17 70 3B 10 43 20 00 02"
373709,0x215,6,"FF F4 FF 00 FF FF"
373739,0x60D,8,"00 06 00 00 00 00 20 00"
373770,0x300,1,"00"
373803,0x215,6,"FF F4 FF 00 FF FF"
373836,0x23D,8,"23 00 00 EF 00 AB 00 73"
373870,0x23D,8,"03 00 00 EF 00 AC 00 73"
373906,0x181,8,"17 89 3A 10 43 20 00 02"
